GeneID	controlL_rep2	PE60L_rep2	PE60L_rep1	PE200L_rep2	PE600L_rep2	PE600L_rep3	PE60L_rep3	PE200L_rep3	controlL_rep3	PE200L_rep1	PE600L_rep1	controlL_rep1
CQUJHB001406	73	0	37	11	2	13	20	4	0	53	15	30
CQUJHB018414	33934	8301	15505	4380	8467	8240	4649	8321	4954	26943	8952	17121
CQUJHB014818	271348	77325	159105	47522	148299	60227	83663	155938	112968	248822	186785	306101
CQUJHB013202	5429	2203	3829	816	3184	494	1281	2235	2752	5132	4516	6596
CQUJHB009594	409	127	593	168	265	143	115	187	207	584	642	731
CQUJHB005954	2528	1449	2261	1439	1183	2360	1440	2714	578	2658	1475	2745
CQUJHB005767	1	0	0	3	1	0	0	1	0	0	3	0
CQUJHB000454	46312	50078	59665	55619	43391	32061	33738	38956	33919	63858	64702	96208
CQUJHB004898	4	0	0	0	1	0	0	0	0	0	0	0
CQUJHB000015	64854	103721	53555	85086	65182	60761	80650	101023	63175	78120	84613	120004
CQUJHB005403	418	293	537	162	396	161	179	451	428	738	503	629
CQUJHB017355	5	0	3	1	6	5	0	2	10	13	9	24
CQUJHB007196	106	21	162	22	40	33	30	53	86	140	103	121
CQUJHB001165	807	340	683	176	472	380	348	658	360	1155	768	1002
CQUJHB020406	3	4	1	0	0	2	0	7	0	1	3	1
CQUJHB011383	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB020272	17	0	0	0	0	0	0	0	0	0	0	0
CQUJHB016263	0	0	0	0	0	0	0	0	0	1	0	0
CQUJHB013993	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB020414	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB020388	2	0	2	0	0	1	0	0	0	0	0	0
CQUJHB020361	0	0	0	0	0	0	0	2	0	0	0	0
CQUJHB001753	0	0	0	0	0	0	0	1	0	0	0	0
CQUJHB020257	1	0	0	0	0	0	0	0	0	0	0	0
CQUJHB014374	27	20	70	7	16	2	143	20	19	62	69	36
CQUJHB004521	0	0	2	0	0	0	3	2	0	3	4	6
CQUJHB006815	0	0	2	0	2	0	5	1	0	0	2	4
CQUJHB002403	1	0	2	0	0	0	1	3	0	3	0	0
CQUJHB005639	0	0	0	0	0	0	1	1	0	3	0	0
CQUJHB013304	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB020295	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB011560	0	0	0	0	0	0	2	0	0	0	0	0
CQUJHB002253	1	0	1	0	0	0	0	0	0	1	0	0
CQUJHB015136	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB014578	0	0	6	0	0	1	0	2	0	4	2	0
CQUJHB010371	179	137	327	173	149	70	138	135	74	290	308	404
CQUJHB001483	184	5	170	7	236	8	45	100	5	91	125	143
CQUJHB015022	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB007781	60	13	29	0	3	0	4	93	5	140	93	82
CQUJHB000201	1283	15	461	13	607	25	1403	592	66	238	3029	1469
CQUJHB006656	678	1	663	6	193	35	267	366	21	491	782	1308
CQUJHB015676	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB013184	2	0	0	0	0	0	0	0	0	0	0	0
CQUJHB013747	318	37	2	0	382	4	718	156	12	24	159	60
CQUJHB015780	459	336	451	195	256	189	217	347	234	672	432	555
CQUJHB009907	457	92	1028	105	169	150	421	168	236	884	594	481
CQUJHB011058	208	94	316	76	152	98	62	177	114	297	306	286
CQUJHB009077	639	170	670	188	221	300	195	319	199	809	512	666
CQUJHB004542	116	14	159	16	31	41	26	60	46	137	121	99
CQUJHB008165	2879	1054	2680	1222	992	4808	1331	1483	566	3722	1318	2373
CQUJHB004392	70439	79940	73749	73961	73700	45822	43744	68970	45050	90879	76961	129523
CQUJHB003708	0	0	0	0	0	1	0	0	0	0	2	1
CQUJHB009791	970	617	914	613	571	531	419	838	448	1143	1035	1001
CQUJHB008397	38	6	52	4	9	12	4	7	0	94	78	20
CQUJHB009688	104	42	146	38	79	34	55	100	51	179	83	70
CQUJHB017901	690	408	1207	237	492	219	204	325	622	1108	959	1129
CQUJHB018405	827	394	2903	221	852	359	518	613	939	1997	1514	1700
CQUJHB000574	157	54	302	77	72	59	75	79	76	267	210	288
CQUJHB002497	1	0	0	0	0	0	0	0	0	1	0	0
CQUJHB001248	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB010226	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB016719	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB003039	0	0	0	0	0	1	0	0	0	0	0	0
CQUJHB005599	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB020267	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB020401	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB020387	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB020254	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB006785	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB007276	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB016200	541	1	4507	108	43	235	538	252	12	2099	256	1581
CQUJHB017706	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB017841	352	1235	275	2469	316	1051	364	382	102	382	75	347
CQUJHB006994	3	0	0	0	0	0	1	1	0	2	0	0
CQUJHB017550	0	0	6	0	0	0	0	0	0	2	0	0
CQUJHB017939	0	14	0	2	0	0	12	0	0	0	0	0
CQUJHB020343	0	6	3	0	0	0	1	6	0	0	3	0
CQUJHB001928	3	0	4	0	2	0	2	5	0	1	0	0
CQUJHB007705	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB001433	0	0	0	0	0	1	1	0	0	0	0	1
CQUJHB020328	0	0	0	0	2	0	2	1	0	3	5	0
CQUJHB002642	1038	539	707	306	698	181	384	564	464	1906	1432	1103
CQUJHB000030	0	5	9	0	16	0	8	1	0	1	2	14
CQUJHB013700	3490	372	2467	281	782	526	276	790	491	4555	2167	1802
CQUJHB010724	20584	5857	13725	3755	8615	3133	2846	7407	5290	23744	14094	11567
CQUJHB006692	95	10	184	49	44	75	21	39	12	102	61	135
CQUJHB001293	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB009331	7	2	26	0	13	4	16	9	3	69	11	48
CQUJHB003764	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB003795	0	0	0	0	1	0	1	0	0	1	1	1
CQUJHB015411	345	116	383	172	188	137	94	207	168	442	211	412
CQUJHB013468	110	15	185	10	44	17	32	42	34	174	85	154
CQUJHB012107	525	194	732	145	228	390	469	278	278	744	586	615
CQUJHB012754	126	5	160	39	23	37	23	22	31	218	84	104
CQUJHB016989	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB013786	19	0	12	3	0	7	4	7	4	12	0	0
CQUJHB010046	3368	768	4366	1358	1748	1210	945	1408	853	4711	2068	2876
CQUJHB011074	3	0	2	0	0	0	0	0	0	1	0	0
CQUJHB014807	1213	904	2093	965	1284	540	806	913	1012	2320	1826	2448
CQUJHB018209	1614	254	1107	242	485	452	345	477	365	1704	663	1060
CQUJHB009017	0	1	0	0	0	0	0	0	0	0	0	0
CQUJHB013012	2179	684	1930	970	397	2038	789	970	321	2813	1152	1488
CQUJHB014775	688	100	778	47	240	109	87	192	232	1075	389	471
CQUJHB012190	178	83	240	83	77	63	58	84	43	223	154	268
CQUJHB008617	781	157	706	335	295	216	271	177	164	1174	645	608
CQUJHB010040	6	0	5	0	0	0	0	1	0	7	0	0
CQUJHB011293	0	0	0	0	0	0	2	0	0	1	0	0
CQUJHB011015	3229	461	2402	603	705	616	1114	607	467	3468	1549	1506
CQUJHB007137	1	1	1	0	0	0	3	3	0	0	0	0
CQUJHB010745	140	12	130	27	22	31	30	27	46	165	106	145
CQUJHB001739	480	172	864	311	201	145	181	224	180	881	754	615
CQUJHB002963	44	22	109	13	58	16	23	54	14	111	65	29
CQUJHB004280	5	0	1	0	0	0	0	0	0	5	3	0
CQUJHB009527	2587	1367	2417	1613	2338	1142	1120	2153	1048	3358	1846	2833
CQUJHB006251	8	0	4	1	7	6	1	6	6	13	3	0
CQUJHB006160	290	6	380	0	111	26	135	332	7	199	131	422
CQUJHB013306	114	50	251	295	38	111	300	41	24	232	180	254
CQUJHB012667	1625	35	5652	44	30	1091	83	453	5	4702	298	1837
CQUJHB013658	962	124	537	159	195	452	158	362	53	1414	334	419
CQUJHB016276	572	317	1004	197	468	248	261	457	267	1091	559	871
CQUJHB004962	941	142	1538	133	259	154	433	297	311	1659	1093	863
CQUJHB011044	240	68	301	73	101	63	89	90	92	294	208	201
CQUJHB016052	977	467	1138	448	623	433	327	588	365	1109	885	1172
CQUJHB016644	240	115	385	196	128	82	99	94	57	400	224	334
CQUJHB016766	93	58	207	103	71	56	60	60	8	206	128	120
CQUJHB001902	262	106	400	132	134	86	104	222	124	266	213	208
CQUJHB000059	300	214	441	216	334	133	134	271	213	478	384	491
CQUJHB006277	0	1	0	0	0	0	0	0	0	0	0	0
CQUJHB011636	0	0	7	0	0	0	1	1	0	14	7	0
CQUJHB014224	81	17	129	12	37	23	44	23	30	191	91	90
CQUJHB013961	0	0	1	0	0	2	0	1	0	0	1	0
CQUJHB016680	3	24	2	8	11	18	6	20	0	1	3	3
CQUJHB001224	675	156	1369	215	365	152	319	215	495	1121	1080	1140
CQUJHB017486	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB002931	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB012097	1370	342	1021	233	882	757	313	499	531	1565	996	2176
CQUJHB011961	113	132	167	153	114	112	30	65	59	275	60	222
CQUJHB008633	826	781	1610	536	769	410	919	284	777	1627	1062	1063
CQUJHB014115	2	22	0	235	424	0	9	9	0	0	0	2
CQUJHB013587	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB015885	79	203	1	44	74	0	115	13	0	0	4	112
CQUJHB008843	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB015907	478	21	254	34	520	154	2015	149	110	264	266	513
CQUJHB005802	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB005307	1	0	1	1	0	0	0	0	0	3	0	0
CQUJHB009235	0	0	1	0	0	0	0	0	0	0	0	0
CQUJHB017806	65	17	67	55	14	26	31	13	21	89	20	54
CQUJHB018123	213	4	49	0	81	9	3	26	13	171	81	60
CQUJHB007187	23	1	33	0	5	7	9	9	6	25	14	37
CQUJHB011442	0	0	1	0	0	1	0	1	0	0	0	4
CQUJHB002577	2	0	2	0	2	0	0	0	0	0	2	0
CQUJHB006549	41	0	58	0	100	10	8	0	8	66	20	28
CQUJHB008089	164	11	145	26	21	24	45	8	17	198	59	92
CQUJHB001504	321	140	319	148	126	120	105	168	129	531	237	352
CQUJHB006923	242	78	545	121	176	89	102	62	133	527	322	304
CQUJHB015821	1	0	0	0	1	0	1	0	0	0	0	0
CQUJHB013550	4	0	3	0	0	0	0	2	0	2	0	0
CQUJHB009900	0	0	0	0	0	0	0	0	0	1	0	0
CQUJHB001400	1395	229	1906	432	349	616	533	316	287	2415	1182	1153
CQUJHB005189	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB008731	2513	1206	2732	1926	2328	1174	1047	1899	1234	2169	2231	4179
CQUJHB006350	29	14	111	8	18	13	11	16	39	108	63	61
CQUJHB010836	1441	535	2117	734	718	681	548	620	315	2218	1223	1626
CQUJHB006722	82	0	421	0	10	11	2	8	48	162	75	369
CQUJHB012067	1229	276	1304	313	409	770	425	317	238	1345	552	972
CQUJHB004188	1786	737	1784	616	961	1047	685	1029	532	3009	1449	1722
CQUJHB002120	66	17	112	14	37	39	22	7	8	108	38	40
CQUJHB011021	87	19	151	40	35	56	32	27	40	155	72	105
CQUJHB008672	25	18	7	0	0	0	0	59	20	16	0	27
CQUJHB009237	1385	336	1223	163	424	376	485	444	446	1959	1102	1215
CQUJHB014687	1070	868	1106	920	746	776	606	1019	638	1500	1133	1542
CQUJHB006850	0	0	1	0	0	0	1	0	0	0	0	0
CQUJHB002718	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB008001	3680	852	5107	914	1378	769	1663	850	1037	7634	4570	3218
CQUJHB000453	113	22	303	30	49	45	38	32	64	155	127	166
CQUJHB005665	148	50	191	41	64	47	71	41	111	215	119	183
CQUJHB005119	5345	1083	7580	1488	1707	1941	1705	1268	1726	8328	5923	5813
CQUJHB001487	704	756	985	610	691	427	535	586	475	1120	1042	1228
CQUJHB001294	315	84	472	110	107	172	198	69	83	366	148	250
CQUJHB014006	5923	614	6686	1386	2179	1251	819	1049	683	7270	4093	2155
CQUJHB010527	103	54	152	54	58	32	40	20	30	212	127	113
CQUJHB005077	0	0	0	3	3	0	0	0	0	3	1	0
CQUJHB008519	1016	1	223	12	41	24	5	17	2	1427	1279	90
CQUJHB005839	7561	163	10838	10	2895	972	4590	4796	280	5925	5814	13649
CQUJHB014173	345	345	575	159	306	129	195	310	293	617	590	694
CQUJHB018089	2232	518	2970	340	897	540	1061	326	753	5431	2220	1169
CQUJHB010966	1	0	0	0	0	0	0	0	0	0	0	0
CQUJHB013655	8545	1832	8764	1226	2793	2773	2429	3232	1708	11719	6361	6747
CQUJHB014404	310	71	430	102	114	123	149	74	64	462	244	338
CQUJHB001296	41	40	40	25	31	32	23	15	52	61	27	57
CQUJHB007344	28	39	72	55	93	71	66	38	67	197	89	59
CQUJHB014003	3437	191	1228	284	203	3412	333	324	72	8921	786	516
CQUJHB017476	168	241	264	154	185	117	199	124	190	306	210	337
CQUJHB007352	2	1	5	0	3	0	0	0	19	3	4	12
CQUJHB005235	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB010587	0	0	0	0	0	0	0	0	0	2	1	0
CQUJHB000316	7	15	8	0	5	0	0	0	1	8	8	5
CQUJHB014336	385	39	24	28	23	0	0	1	22	38	73	85
CQUJHB011144	821	976	755	1770	1050	348	100	601	524	323	1198	2454
CQUJHB002062	95	21	154	3	23	7	104	31	36	61	55	78
CQUJHB003529	19	1	50	0	4	5	71	6	0	39	37	31
CQUJHB013359	717	12	396	1	112	29	20	6	14	386	47	60
CQUJHB000478	297	11	134	0	34	17	12	3	1	185	55	17
CQUJHB014471	62	0	26	1	12	0	0	1	0	22	4	2
CQUJHB003669	633	264	1745	221	312	225	479	240	224	1276	1002	870
CQUJHB002044	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB008135	0	0	3	0	0	0	0	0	0	2	0	0
CQUJHB015091	35	5	74	16	76	18	15	68	7	136	73	39
CQUJHB007892	0	0	36	0	122	2	0	2	0	2	24	11
CQUJHB012917	0	0	3	0	0	0	0	0	0	10	0	1
CQUJHB012543	26	3	3	2	1	0	0	1	0	0	21	8
CQUJHB000613	0	0	2	0	0	0	0	0	0	0	2	0
CQUJHB004677	2	2	1	0	11	0	4	2	0	3	3	0
CQUJHB009134	178	11	384	19	105	33	212	16	13	297	273	133
CQUJHB010579	0	1	2	4	2	1	0	5	0	16	6	0
CQUJHB014689	101	72	32	1856	376	24	44	28	21	37	163	662
CQUJHB010015	0	0	0	1	0	0	0	0	0	0	0	0
CQUJHB008042	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB009894	259	73	635	108	213	61	103	92	279	233	500	518
CQUJHB013082	933	292	1281	452	403	560	407	316	298	1547	733	966
CQUJHB000814	109	39	190	59	157	39	56	51	48	167	77	149
CQUJHB000130	362	185	751	269	697	193	65	204	75	305	817	493
CQUJHB000849	295	60	492	49	126	88	86	35	110	518	105	225
CQUJHB001488	4	3	10	3	3	4	5	2	1	14	5	4
CQUJHB008761	483	89	988	278	253	113	107	113	175	617	269	754
CQUJHB003871	356	232	544	266	315	167	229	331	240	855	708	708
CQUJHB009455	253	71	656	114	121	91	78	59	146	641	361	345
CQUJHB003617	1075	287	1441	375	490	439	493	323	330	1458	926	953
CQUJHB009610	309	139	576	47	287	108	173	121	123	615	549	545
CQUJHB017294	52	3	27	0	1	1	2	5	0	31	0	24
CQUJHB014649	383	23	775	82	20	27	38	45	6	264	58	563
CQUJHB017060	1815	3606	3177	9080	722	2122	1861	4889	626	2124	1307	5168
CQUJHB002787	59	0	71	0	0	0	0	0	0	61	0	4
CQUJHB015714	0	0	0	0	0	0	0	4	0	0	0	1
CQUJHB004305	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB003954	138	55	278	38	89	55	69	32	79	253	144	226
CQUJHB005947	0	0	2	0	0	0	0	0	0	0	0	0
CQUJHB009803	33	3	61	13	24	17	8	4	19	63	17	39
CQUJHB018065	1	3	3	4	2	0	0	0	0	2	5	22
CQUJHB014297	0	0	1	0	1	0	0	1	0	0	0	6
CQUJHB014534	0	0	2	0	0	0	0	0	0	0	0	0
CQUJHB005727	5528	655	8854	197	647	742	750	601	563	12099	5844	1391
CQUJHB015652	2	0	1	0	0	0	0	0	0	0	1	8
CQUJHB010628	0	2	1	0	2	0	0	0	0	0	0	1
CQUJHB015217	0	0	5	0	0	0	0	0	0	0	0	0
CQUJHB008471	13	6	21	0	12	3	6	13	2	0	2	122
CQUJHB015904	43	12	35	8	11	3	37	4	18	9	0	79
CQUJHB017441	0	0	1	0	0	0	1	0	0	0	1	0
CQUJHB007746	2623	169	5921	60	719	337	1117	764	154	5873	2909	3876
CQUJHB017442	1	0	9	3	1	0	0	3	1	4	1	0
CQUJHB011980	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB004748	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB004953	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB014098	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB007104	84	0	68	2	5	4	13	11	12	154	24	26
CQUJHB000458	52979	19903	73329	46961	57152	21694	19899	26312	27349	29409	55693	93690
CQUJHB012850	0	0	5	0	0	0	0	0	14	1	0	7
CQUJHB007331	0	0	0	0	0	1	2	0	0	3	2	0
CQUJHB006404	671	159	328	151	62	150	165	112	63	1606	679	114
CQUJHB017337	9	0	2	4	0	0	1	4	0	2	1	0
CQUJHB011578	41	94	76	94	18	634	66	202	21	17	14	32
CQUJHB007415	0	0	0	0	0	0	0	0	0	0	1	0
CQUJHB001629	3	0	1	0	2	0	0	0	0	1	0	0
CQUJHB000229	3710	21810	5410	36890	11762	2987	5857	15346	7171	468	2880	36972
CQUJHB016315	690	500	349	385	166	368	381	625	137	915	627	434
CQUJHB006451	691	486	959	646	584	404	534	471	401	1336	946	1361
CQUJHB004832	112	41	112	134	33	56	68	56	13	262	136	130
CQUJHB013303	3727	626	1859	925	652	1650	567	1121	485	3170	2160	2325
CQUJHB005887	314	113	243	163	73	137	104	156	90	384	181	299
CQUJHB005071	13	15	13	12	7	4	1	16	14	19	4	5
CQUJHB000182	37	4	7	10	4	12	9	1	0	46	2	22
CQUJHB009288	0	2	0	0	0	0	0	0	0	0	0	0
CQUJHB018392	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB016585	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB014322	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB008727	0	0	0	0	0	0	0	1	0	3	0	0
CQUJHB020348	0	0	1	0	0	0	0	0	0	0	0	0
CQUJHB014880	0	1	3	0	0	0	0	0	0	3	2	1
CQUJHB020329	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB006343	3	0	0	0	0	0	0	0	0	0	0	0
CQUJHB015529	0	0	0	0	0	0	0	0	0	0	1	0
CQUJHB012453	837	379	718	810	438	461	375	535	350	762	473	899
CQUJHB001246	0	2	0	0	2	0	0	0	0	3	0	0
CQUJHB020355	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB020277	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB010522	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB020400	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB009181	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB020366	0	0	1	0	0	0	0	0	0	0	0	0
CQUJHB001768	3	0	3	0	1	0	1	0	0	11	1	0
CQUJHB003809	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB011054	4321	439	267	560	871	566	118	263	142	1439	863	119
CQUJHB011010	8082	196	1544	207	236	1056	282	861	141	11517	4933	891
CQUJHB020375	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB018104	138	35	93	90	25	48	56	31	69	143	76	43
CQUJHB002680	162	35	148	63	24	43	74	48	65	230	84	111
CQUJHB020311	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB014579	78	0	36	7	5	14	25	2	0	160	22	24
CQUJHB013625	139	11	104	24	9	21	95	21	8	134	40	55
CQUJHB005221	0	0	0	2	0	0	0	0	0	0	0	0
CQUJHB000700	0	0	0	0	0	0	0	0	0	2	0	1
CQUJHB009357	0	0	0	0	0	0	0	0	0	0	1	0
CQUJHB000135	0	0	0	0	0	0	0	0	0	1	0	0
CQUJHB002771	9	2	5	7	6	0	6	19	2	9	8	11
CQUJHB017276	466	104	813	129	184	132	262	203	179	743	665	522
CQUJHB012015	77	14	39	25	15	10	11	8	18	46	51	75
CQUJHB008221	21	213	38	118	21	73	56	208	8	0	1	70
CQUJHB008265	79	253	131	574	73	269	145	433	29	31	20	151
CQUJHB001518	84	16	53	6	35	6	16	108	17	39	51	68
CQUJHB007359	79	113	337	225	159	49	40	98	82	27	76	496
CQUJHB013622	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB004612	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB009500	1659	626	3041	2579	945	688	626	909	804	1860	2182	3441
CQUJHB011547	1	0	0	0	0	0	0	0	0	0	0	0
CQUJHB017752	0	0	9	0	0	0	0	0	0	5	13	0
CQUJHB003845	0	6	0	0	0	0	21	0	0	0	7	0
CQUJHB015827	411	10	17	75	8	6	9	43	0	108	33	11
CQUJHB009789	12	5	9	56	18	3	6	17	0	4	15	42
CQUJHB006172	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB014832	4	0	7	0	1	0	0	1	0	2	0	0
CQUJHB000759	61	22	68	26	18	16	33	17	6	112	68	40
CQUJHB012977	1904	7350	2212	5940	4146	5486	3295	6924	4356	59	604	4285
CQUJHB006589	37	455	38	2017	694	301	1410	1813	82	53	74	182
CQUJHB017887	59	13	260	16	9	151	75	406	4	181	55	191
CQUJHB015073	5191	3029	3011	2457	3797	1629	2909	7090	2584	2841	3188	8006
CQUJHB017875	1228	2832	1166	2934	1135	4855	2242	8213	459	8	62	1436
CQUJHB013768	745	299	409	382	402	192	179	504	170	520	383	588
CQUJHB014126	129	0	68	0	2	6	2	21	0	105	2	12
CQUJHB002820	618	39	643	515	205	648	110	763	119	843	830	4959
CQUJHB018078	90	45	41	224	19	3	49	182	0	13	94	130
CQUJHB001718	314	162	1508	1862	338	236	42	654	218	674	366	4346
CQUJHB008176	181	0	161	14	10	13	49	9	20	183	80	97
CQUJHB001712	118	127	65	155	116	48	33	54	43	58	93	97
CQUJHB007059	1186	413	1377	455	486	507	540	723	318	1466	1151	1241
CQUJHB017958	0	0	1	0	2	0	0	0	0	0	2	7
CQUJHB011308	197	111	159	143	91	57	76	139	118	240	245	147
CQUJHB006371	19130	5245	12055	6422	5064	3796	2565	9249	4975	20841	12460	16316
CQUJHB005812	281	233	303	291	151	140	197	358	169	546	360	512
CQUJHB004978	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB001903	22	4	27	13	11	4	267	15	48	44	34	7
CQUJHB018340	77	208	60	91	72	57	126	301	110	71	108	149
CQUJHB018164	20	5	25	8	3	4	7	11	20	19	12	18
CQUJHB013277	383	369	305	386	215	167	137	536	236	476	426	642
CQUJHB011705	1297	476	1445	646	831	527	483	604	413	1822	1113	1500
CQUJHB017591	170	34	94	12	34	64	31	26	17	411	101	92
CQUJHB013143	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB009573	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB012477	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB012875	37	14	41	53	14	6	14	28	9	435	91	68
CQUJHB000627	1628	1194	1971	2216	917	1345	970	1834	397	1857	1170	1736
CQUJHB018356	30424	28476	34260	28870	27022	20797	20954	29254	23728	41828	38832	57593
CQUJHB006239	569	76	377	160	156	118	275	190	101	571	734	404
CQUJHB016506	0	0	1	0	0	0	0	0	0	0	0	0
CQUJHB012752	23	60	14	0	8	1	138	111	37	0	66	77
CQUJHB002351	1252	2140	718	2145	1298	478	823	1368	819	1999	1080	2449
CQUJHB004046	165	71	158	167	169	67	42	98	41	245	183	227
CQUJHB017469	823	232	675	310	210	420	252	325	161	1083	525	697
CQUJHB012611	46	335	131	435	68	104	122	282	15	4	27	324
CQUJHB007484	1345	5025	1464	3007	1797	3014	2011	4049	1185	707	600	2419
CQUJHB018237	495	271	590	368	191	384	550	346	177	908	610	453
CQUJHB013870	2	2	0	2	0	0	1	1	0	3	0	9
CQUJHB001015	541	131	772	215	120	80	98	202	323	604	374	1077
CQUJHB006918	969	224	1249	540	303	587	401	492	162	1058	672	1215
CQUJHB016516	71	19	102	30	50	13	22	33	102	88	141	125
CQUJHB008533	1159	305	1530	606	301	395	538	360	396	1260	1004	1192
CQUJHB014215	726	219	815	321	222	232	362	338	185	1039	856	797
CQUJHB008683	148	120	187	148	116	78	59	164	42	143	104	260
CQUJHB005933	484	172	761	234	263	200	405	342	313	814	714	828
CQUJHB017465	343	107	728	182	132	127	169	148	224	677	521	477
CQUJHB006284	3663	2522	3561	567	1587	1428	1558	2897	1586	5337	6966	8354
CQUJHB004080	608	236	777	229	268	184	276	296	455	789	665	778
CQUJHB018236	462	95	613	168	155	146	180	180	191	680	516	473
CQUJHB010887	230	197	188	283	100	185	136	277	133	205	157	277
CQUJHB006470	1077	559	2196	683	897	444	523	644	1228	1961	1910	2631
CQUJHB016301	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB018289	505	220	661	263	356	232	410	359	257	839	705	732
CQUJHB004825	2362	69	336	67	281	515	104	38	53	140	676	514
CQUJHB003987	8	8	56	32	5	2	10	80	0	14	30	29
CQUJHB001653	66	30	50	32	35	12	46	41	15	106	83	78
CQUJHB017119	25	0	112	0	0	101	6	1	0	92	13	8
CQUJHB007734	673	207	716	322	199	275	330	255	234	795	538	719
CQUJHB017491	93	47	58	89	32	23	68	100	43	95	36	53
CQUJHB012753	541	191	647	244	202	174	244	281	241	888	689	719
CQUJHB007841	289	123	246	130	139	65	147	194	162	234	329	399
CQUJHB013323	718	158	929	185	401	207	351	315	175	964	897	977
CQUJHB009165	250	285	183	268	106	45	116	497	120	187	201	255
CQUJHB009672	729	1585	654	988	483	426	918	1433	738	1093	1000	1067
CQUJHB014044	135	222	121	112	134	143	256	225	186	126	159	269
CQUJHB004053	171	87	296	164	123	71	88	130	114	258	279	321
CQUJHB017196	209	131	249	225	94	63	88	220	165	410	274	346
CQUJHB006011	578	276	523	489	211	925	471	497	131	621	581	682
CQUJHB006414	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB018398	8	4	3	4	2	0	0	6	4	6	3	1
CQUJHB009277	22	0	13	1	0	0	2	8	0	10	3	15
CQUJHB015229	0	0	3	0	0	0	0	1	0	0	0	0
CQUJHB016250	28	6	19	17	4	6	22	5	0	33	15	22
CQUJHB015857	18	0	9	6	2	6	0	4	0	32	14	3
CQUJHB016666	364	74	223	48	65	51	38	154	92	1046	445	162
CQUJHB005941	1030	1751	1052	1328	1175	807	759	980	784	1419	1247	2141
CQUJHB005586	105	0	121	6	2	5	12	3	0	103	3	64
CQUJHB011354	0	0	0	0	0	0	0	0	0	3	0	3
CQUJHB014596	0	0	0	0	0	0	0	0	0	0	0	0
CQUJHB017650	0	0	1	0	0	0	0	0	0	0	0	0
CQUJHB015887	1	0	0	0	0	0	0	0	0	0	0	0
